branch,u,C,B,T,stable
0,1.0014412665229302,0.13171401877922437,0.02551580070886057,0.013644833492130302,true
0,1.002160858436476,0.1319006611187259,0.025435598490218266,0.01360560966104463,true
0,1.0032379064230128,0.13217828304624882,0.02531634447003921,0.013547263128774332,true
0,1.0048534207780169,0.13259086576348678,0.025139212560694114,0.013460546301899705,true
0,1.0072841403484483,0.1332031794926459,0.024876541233351396,0.013331836779129715,true
0,1.0109577763212163,0.13410997617474368,0.024488003541509564,0.013141199226548678,true
0,1.0155546097932202,0.13521457136426238,0.024015459748536524,0.012908938053776084,true
0,1.020241750644555,0.13630829759083565,0.023548373509968856,0.012678923672021981,true
0,1.0250172373562194,0.13739071670392142,0.023086909954719338,0.01245125400520852,true
0,1.0298791649707346,0.13846143686040313,0.022631213934336376,0.012226016833054907,true
0,1.0348255744103554,0.13952008516484082,0.022181421691975872,0.01200329557993582,true
0,1.0398544543649695,0.14056630933796932,0.021737660313084127,0.011783168920106378,true
0,1.044963746581514,0.1415997789581133,0.02130004725250521,0.011565710518973156,true
0,1.0501513516599728,0.14262018652862118,0.02086868993682207,0.011350988814151725,true
0,1.055415135280727,0.14362724836640484,0.020443685441128175,0.011139066838056152,true
0,1.060752934750366,0.1446207053086972,0.020025120243686197,0.01093000208136035,true
0,1.0661625657509033,0.14560032323265187,0.019613070061407962,0.010723846397759522,true
0,1.0716418291946799,0.14656589338771708,0.019207599762162814,0.010520645951096473,true
0,1.0771885180676573,0.14751723254666457,0.018808763357413317,0.010320441200851828,true
0,1.082800424190834,0.14845418297625726,0.018416604067437205,0.010123266928080101,true
0,1.0884753447959437,0.14937661224075197,0.018031154458977638,0.009929152296475128,true
0,1.0942110888547218,0.1502844128464813,0.017652436647724163,0.00973812094792791,true
0,1.1000054830922024,0.15117750173939196,0.017280462562312793,0.009550191128988559,true
0,1.10585637763559,0.15205581967109422,0.01691523426097228,0.009365375845433148,true
0,1.111761651250905,0.15291933044705236,0.01655674429734944,0.009183683040830318,true
0,1.1177192161469913,0.15376802007172014,0.01620497612527874,0.009005115797180987,true
0,1.1237270223127933,0.15460189580792666,0.015859904538925038,0.008829672552297626,true
